구분,,2008,,,2009,,,2010,,,2011,,,2012,,,2013,,,2014,,,2015,,,2016,,,2017,,,2018,,,2019,,,2020,,,2021,,,2022,,,2023,,,2024,,
강원,인제군,,,,,,,,,,,,,,,,,,,,,,,,,,,,872,0.4(0.2),0.2(0.1)**,870,2.3(0.5),2.0(0.6),871,2.9(0.7),2.4(0.7),870,1.5(0.6),2.4(0.9)*,874,4.2(0.8),3.6(0.8),871,2.2(0.6),2.3(0.7)*,870,1.9(0.5),1.5(0.5)*,871,3.1(0.6),2.9(1.0)
강원,정선군,,,,,,,,,,,,,,,,,,,,,,,,,,,,876,2.6(0.6),2.7(1.0),875,2.9(0.6),3.4(1.1),875,1.7(0.4),1.2(0.4),875,3.5(0.7),4.0(1.2),875,3.9(0.7),4.0(1.3),875,2.6(0.6),3.5(1.2),877,1.7(0.4),1.4(0.8)*,875,2.7(0.7),2.4(1.0)
강원,철원군,,,,,,,,,,,,,,,,,,,,,,,,,,,,879,0.7(0.3),0.8(0.4)*,879,1.0(0.4),0.8(0.4)*,875,2.5(0.6),2.3(0.7),873,1.8(0.5),1.0(0.3)*,874,1.3(0.5),1.1(0.4)*,873,2.0(0.5),2.5(0.8)*,878,1.3(0.5),1.7(0.8)*,877,3.9(1.0),5.6(1.1)*
강원,춘천시,,,,,,,,,,,,,,,,,,,,,,,,,,,,893,2.1(0.5),1.8(0.4)*,887,2.9(0.6),2.3(0.5),888,4.0(0.9),4.2(1.0),892,3.2(0.7),2.8(0.6),891,3.5(0.6),3.4(0.6),892,3.5(0.6),3.4(0.8),892,5.4(0.8),4.4(0.7),891,5.1(0.8),4.9(0.7)
강원,태백시,,,,,,,,,,,,,,,,,,,,,,,,,,,,878,5.0(0.7),4.0(0.8),877,2.5(0.5),1.5(0.4),879,3.7(0.8),4.6(1.2),878,2.7(0.6),3.2(0.8),877,3.0(0.6),2.0(0.6),877,4.1(0.7),3.6(0.9),877,3.6(0.7),3.8(1.0),880,2.8(0.5),1.6(0.4)
강원,평창군,,,,,,,,,,,,,,,,,,,,,,,,,,,,878,3.3(0.6),3.4(1.0),877,4.0(0.7),3.8(1.1),877,4.5(0.8),3.2(0.8),877,2.2(0.5),1.4(0.4),876,4.5(0.8),3.1(0.8),877,5.3(0.8),4.3(1.1),879,3.6(0.6),2.8(0.9),878,4.0(0.7),3.1(0.8)
강원,홍천군,,,,,,,,,,,,,,,,,,,,,,,,,,,,882,4.1(0.7),3.1(0.7),882,4.6(0.7),3.5(0.8),882,4.4(0.9),4.4(1.0),884,3.3(0.7),3.4(0.9),883,4.0(0.8),4.6(1.1),882,3.6(0.7),2.9(0.8),883,3.8(0.7),4.3(1.0),883,5.7(0.8),4.7(0.9)
강원,화천군,,,,,,,,,,,,,,,,,,,,,,,,,,,,857,1.9(0.9),1.7(0.8)*,854,1.8(0.5),1.7(0.6)*,844,1.8(0.5),1.3(0.5)*,858,0.9(0.4),0.9(0.6)*,863,2.1(0.6),2.7(0.8)*,862,1.0(0.5),1.5(0.7)*,865,2.5(0.8),3.1(1.1)*,863,4.1(0.8),2.6(0.7)
강원,횡성군,,,,,,,,,,,,,,,,,,,,,,,,,,,,877,5.8(0.9),5.2(1.1),876,3.8(0.6),2.1(0.5),878,1.9(0.5),0.9(0.3)*,879,3.5(0.7),2.8(0.8),877,2.6(0.6),2.5(0.9),877,2.0(0.5),1.3(0.5),877,2.2(0.5),1.9(0.6),878,2.4(0.6),2.2(0.8)
충북,괴산군,,,,,,,,,,,,,,,,,,,,,,,,,,,,879,3.2(0.8),4.5(1.5),877,2.2(0.6),1.8(0.6)*,877,1.2(0.3),0.4(0.1)*,886,1.8(0.8),3.3(1.4)*,881,3.1(0.7),1.9(0.7),879,3.5(0.7),1.4(0.3),836,3.4(0.7),6.0(1.8),889,5.6(1.0),7.5(2.0)
충북,단양군,,,,,,,,,,,,,,,,,,,,,,,,,,,,875,3.1(0.6),3.3(0.9),874,5.9(0.9),3.7(0.9),880,3.0(0.6),2.0(0.6),866,1.8(0.5),1.7(0.7)*,876,1.4(0.5),1.7(0.9)*,861,3.8(0.7),2.3(1.0),835,4.2(0.9),3.6(1.3),856,3.0(0.6),2.6(1.0)
충북,보은군,,,,,,,,,,,,,,,,,,,,,,,,,,,,868,2.9(0.7),3.0(1.3),861,3.8(0.8),3.5(1.2),870,2.9(0.7),3.9(1.5),879,1.5(0.6),2.3(1.1)*,882,2.7(0.7),2.9(1.2)*,881,3.7(0.8),4.0(1.4),877,3.3(0.8),4.1(1.5),876,4.1(0.7),4.1(1.2)
충북,영동군,,,,,,,,,,,,,,,,,,,,,,,,,,,,860,3.1(0.8),2.0(0.5)*,881,2.1(0.5),1.8(0.7),881,1.9(0.5),1.4(0.5)*,884,0.7(0.3),0.5(0.2)*,888,1.7(0.5),0.9(0.3)*,888,4.2(0.7),3.1(1.0),888,4.8(0.8),4.2(1.1),888,2.5(0.5),2.5(0.7)
충북,옥천군,,,,,,,,,,,,,,,,,,,,,,,,,,,,863,2.1(0.6),2.4(0.9)*,876,0.9(0.3),0.7(0.3)*,887,1.6(0.5),1.9(0.9)*,884,3.1(0.8),3.1(0.9),892,3.6(1.1),5.7(1.6)*,891,5.2(0.8),4.7(1.1),889,3.8(0.7),4.8(1.1),889,2.5(0.5),2.8(0.9)
충북,음성군,,,,,,,,,,,,,,,,,,,,,,,,,,,,890,5.1(0.8),4.3(0.8),891,5.3(0.9),4.2(0.8),886,3.8(0.6),3.0(0.6),899,2.4(0.7),2.3(0.6)*,893,2.7(0.6),3.8(1.0),877,2.9(0.6),4.3(1.0),869,3.4(0.7),3.0(0.7),879,2.7(0.7),1.8(0.5)
충북,제천시,,,,,,,,,,,,,,,,,,,,,,,,,,,,891,3.0(0.7),3.1(0.8),887,4.1(0.8),3.2(0.6),890,4.2(0.7),4.9(1.2),897,3.1(0.6),2.8(0.6),894,3.5(0.7),3.6(0.9),896,5.7(0.9),7.4(1.3),896,3.8(0.7),3.6(0.8),892,3.9(0.6),3.0(0.6)
충북,증평군,,,,,,,,,,,,,,,,,,,,,,,,,,,,868,5.5(0.9),4.7(0.8),852,6.1(1.0),5.3(0.9),882,7.2(0.8),7.4(1.2),872,2.3(0.6),2.0(0.5)*,876,2.0(0.5),2.1(0.6),882,3.6(0.7),3.1(0.6),874,4.4(0.7),4.8(0.9),887,4.8(0.9),4.1(0.8)
충북,진천군,,,,,,,,,,,,,,,,,,,,,,,,,,,,878,1.8(0.5),1.5(0.5)*,892,2.7(0.7),2.7(0.6),888,3.0(0.6),2.6(0.6),885,2.8(0.7),3.2(0.8),887,2.3(0.6),2.7(0.7),887,2.2(0.6),2.7(0.7)*,884,5.1(0.9),6.0(1.1),885,5.4(0.9),5.5(0.9)
충북,청원군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
충북,청주시(통합 전),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
충북,청주시 상당구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
충북,청주시 흥덕구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
충북,청주시(통합 후),,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,574",2.9(0.3),2.8(0.3),"3,594",3.7(0.3),3.5(0.3),"3,595",3.7(0.4),3.7(0.4),"3,594",2.4(0.3),2.3(0.3),"3,584",2.4(0.3),2.6(0.3),"3,605",3.1(0.3),3.1(0.3),"3,586",3.3(0.3),3.2(0.3),"3,595",3.0(0.3),3.0(0.3)
충북,청주시 상당구,,,,,,,,,,,,,,,,,,,,,,,,,,,,891,4.8(0.8),4.6(0.8),898,9.0(1.0),8.8(1.2),896,7.0(1.0),6.5(0.9),898,4.7(0.8),4.6(0.8),900,2.9(0.7),3.1(0.7),900,4.3(0.8),4.0(0.7),889,4.4(0.7),4.4(0.8),899,2.3(0.6),2.3(0.7)*
충북,청주시 서원구,,,,,,,,,,,,,,,,,,,,,,,,,,,,896,4.3(0.9),4.0(0.7),893,3.5(0.6),3.4(0.7),898,1.5(0.3),1.4(0.3),899,2.4(0.6),2.2(0.5)*,900,1.9(0.5),1.7(0.5)*,903,2.7(0.6),2.6(0.5),896,4.3(0.7),4.2(0.7),900,3.8(0.7),3.3(0.6)
충북,청주시 흥덕구,,,,,,,,,,,,,,,,,,,,,,,,,,,,893,1.6(0.4),1.6(0.4)*,903,1.2(0.4),1.2(0.4)*,901,4.3(0.9),4.5(0.8),899,1.7(0.4),1.7(0.5)*,888,1.7(0.4),1.9(0.5),901,2.5(0.6),2.7(0.6),900,2.4(0.6),2.4(0.6)*,896,2.4(0.7),2.6(0.6)*
충북,청주시 청원구,,,,,,,,,,,,,,,,,,,,,,,,,,,,894,1.3(0.4),1.2(0.4)*,900,2.3(0.6),2.1(0.5)*,900,2.2(0.5),2.1(0.5),898,1.1(0.4),1.2(0.4)*,896,3.5(0.6),3.7(0.6),901,3.2(0.6),3.1(0.6),901,2.2(0.5),2.0(0.5),900,3.9(0.8),3.9(0.7)
충북,충주시,,,,,,,,,,,,,,,,,,,,,,,,,,,,900,3.0(0.8),2.5(0.7)*,887,4.0(0.6),3.9(0.7),891,5.3(0.8),4.6(0.9),890,4.2(0.7),4.7(0.8),896,4.4(0.8),3.9(0.9),897,3.9(0.8),4.1(1.0),897,4.0(0.7),3.4(0.7),897,4.3(0.7),4.2(0.8)
충남,계룡시,,,,,,,,,,,,,,,,,,,,,,,,,,,,881,1.8(0.5),2.0(0.6)*,894,2.0(0.6),2.0(0.5)*,891,1.3(0.5),1.4(0.5)*,885,0.6(0.2),0.5(0.2)*,898,1.2(0.4),1.1(0.4)*,891,1.4(0.4),1.3(0.4)*,885,0.5(0.2),0.6(0.3)*,889,1.5(0.5),1.8(0.6)*
충남,공주시,,,,,,,,,,,,,,,,,,,,,,,,,,,,880,4.1(0.8),3.9(1.1),904,7.4(1.0),4.5(0.7),907,4.7(0.9),4.3(1.0),898,2.7(0.6),2.2(0.6),901,5.3(0.7),4.1(0.9),895,4.4(0.7),4.4(1.1),900,4.1(0.9),4.3(1.2),900,4.1(0.7),4.3(1.0)
충남,금산군,,,,,,,,,,,,,,,,,,,,,,,,,,,,894,8.0(1.3),4.5(0.8),893,9.0(1.1),4.9(0.8),891,5.4(1.0),4.3(1.0),890,5.2(1.0),4.2(1.3),894,3.9(0.8),3.6(1.1),891,2.8(0.7),4.3(1.5)*,891,2.4(0.6),3.2(1.0),890,5.7(0.9),4.5(1.2)
충남,논산시,,,,,,,,,,,,,,,,,,,,,,,,,,,,903,2.6(0.6),2.0(0.5),887,4.9(0.8),4.4(1.1),906,4.4(0.8),3.9(0.9),901,2.1(0.5),1.9(0.5),908,2.1(0.5),1.2(0.5)*,898,2.2(0.6),2.2(0.8)*,897,3.8(0.8),3.5(1.0),898,3.7(0.8),2.6(0.7)
충남,당진시,,,,,,,,,,,,,,,,,,,,,,,,,,,,894,3.4(0.6),2.7(0.5),897,4.5(0.6),4.5(0.8),898,5.0(0.8),5.3(0.9),899,2.2(0.6),2.7(0.7)*,900,3.1(0.9),3.3(0.9)*,900,3.8(0.7),4.5(0.9),900,1.9(0.5),2.9(0.9)*,899,5.2(0.8),5.5(1.0)
충남,보령시,,,,,,,,,,,,,,,,,,,,,,,,,,,,899,8.6(1.2),8.8(1.5),901,8.1(1.0),6.2(1.0),899,5.6(0.9),3.8(1.1),891,4.9(0.7),3.5(0.8),901,4.3(0.8),4.3(1.0),897,6.8(0.9),4.6(1.0),895,3.4(0.7),3.0(1.1),897,4.4(0.8),3.8(1.2)
충남,부여군,,,,,,,,,,,,,,,,,,,,,,,,,,,,886,2.9(0.8),2.3(1.2)*,891,3.6(0.8),2.8(0.9),894,4.1(0.8),3.5(1.2),896,5.1(0.9),3.7(1.1),900,3.1(0.6),2.5(0.9),895,5.1(1.0),4.0(1.0),894,4.3(0.7),3.9(1.2),894,4.7(0.9),5.7(2.0)
충남,서산시,,,,,,,,,,,,,,,,,,,,,,,,,,,,890,4.6(0.8),3.6(0.7),904,3.4(0.8),3.7(1.0),899,2.8(0.4),2.2(0.5),900,2.7(0.6),2.9(0.8),900,4.0(0.8),4.2(0.9),900,4.1(0.8),3.8(0.7),899,3.8(0.7),3.4(0.6),900,5.5(0.9),5.7(1.1)
충남,서천군,,,,,,,,,,,,,,,,,,,,,,,,,,,,903,2.2(0.5),1.4(0.8),901,2.3(0.6),1.6(0.6),895,3.3(0.7),4.2(1.4),889,1.8(0.5),2.0(0.9)*,893,2.0(0.5),2.9(1.1)*,891,3.9(0.9),3.6(1.3),892,2.5(0.6),3.5(1.2),894,4.0(0.9),3.3(1.2)
충남,아산시,,,,,,,,,,,,,,,,,,,,,,,,,,,,893,4.9(0.9),4.8(0.8),906,3.7(0.6),3.3(0.6),899,2.8(0.6),3.2(0.8),900,3.2(0.6),3.5(0.7),901,5.7(0.8),5.9(0.9),902,5.2(0.7),5.5(0.8),902,6.4(0.9),6.9(1.0),901,4.3(0.6),4.5(0.8)
충남,연기군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
충남,예산군,,,,,,,,,,,,,,,,,,,,,,,,,,,,902,2.3(0.6),2.1(0.7),897,4.9(0.9),4.0(0.8),896,3.4(0.6),4.1(1.1),895,2.0(0.5),2.3(0.7)*,895,5.5(0.7),6.6(1.4),896,3.4(0.6),2.5(0.6),896,4.7(1.0),3.5(0.8),895,3.1(0.7),2.4(0.8)
충남,천안시,,,,,,,,,,,,,,,,,,,,,,,,,,,,902,8.1(0.9),8.4(1.0),903,5.5(0.7),5.3(0.7),900,4.1(0.6),4.1(0.6),905,1.5(0.3),1.4(0.4),905,4.4(0.7),4.1(0.6),"1,806",6.4(0.6),6.4(0.7),"1,805",5.9(0.6),6.3(0.6),"1,804",6.3(0.6),6.2(0.6)
충남,천안시 서북구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904,6.5(0.9),6.5(0.9),903,7.1(0.9),7.4(0.9),903,6.8(0.8),6.8(0.8)
충남,천안시 동남구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902,6.2(0.7),6.5(1.0),902,4.0(0.9),4.5(0.9),901,5.7(1.0),5.6(0.9)
충남,청양군,,,,,,,,,,,,,,,,,,,,,,,,,,,,886,3.9(0.8),3.2(0.8),888,2.1(0.4),1.1(0.5),876,4.3(1.1),3.3(1.0),874,5.8(0.8),5.4(1.3),883,3.6(0.7),1.6(0.7),877,2.5(0.6),0.7(0.2),876,3.2(0.6),1.1(0.3),881,4.4(0.8),2.2(0.8)
충남,태안군,,,,,,,,,,,,,,,,,,,,,,,,,,,,895,3.9(0.7),3.3(0.9),888,4.1(0.7),3.3(0.8),893,2.8(0.5),2.6(0.8),894,2.1(0.5),2.8(1.0)*,893,1.4(0.4),1.9(0.8)*,893,2.1(0.5),2.0(0.7)*,892,2.7(0.6),2.7(1.0),895,3.8(0.6),2.8(0.8)
충남,홍성군,,,,,,,,,,,,,,,,,,,,,,,,,,,,887,4.6(0.8),3.9(0.7),900,6.1(0.9),5.2(1.1),891,4.1(0.8),3.2(0.8),897,3.2(0.6),3.0(0.8),897,5.0(0.8),4.7(1.0),897,2.3(0.5),2.1(0.6),897,6.2(0.9),6.4(1.1),897,4.6(0.7),3.6(0.8)
전북,고창군,,,,,,,,,,,,,,,,,,,,,,,,,,,,888,5.9(0.9),3.6(0.8),884,4.0(0.8),2.7(1.0),888,2.5(0.6),1.4(0.5),884,2.2(0.5),2.0(0.7),886,5.2(0.7),2.2(0.5),887,5.5(0.9),4.1(1.3),888,3.3(0.6),4.6(1.5),888,3.8(0.6),2.5(0.7)
전북,군산시,,,,,,,,,,,,,,,,,,,,,,,,,,,,899,5.5(0.8),4.4(0.6),903,1.5(0.4),1.3(0.4)*,899,1.9(0.5),1.9(0.6)*,900,1.4(0.4),1.6(0.4)*,900,2.9(0.6),2.9(0.7),906,3.6(0.6),3.4(0.6),900,1.5(0.4),1.4(0.4)*,900,2.6(0.5),2.8(0.7)
전북,김제시,,,,,,,,,,,,,,,,,,,,,,,,,,,,893,3.8(0.8),3.7(1.1),895,6.4(1.0),5.2(1.0),889,5.2(0.9),4.2(1.2),887,3.1(0.6),2.4(0.7),893,3.7(0.7),3.2(0.9),894,2.8(0.5),2.9(0.9),894,3.1(0.6),3.2(1.0),892,3.7(0.6),2.8(0.6)
전북,남원시,,,,,,,,,,,,,,,,,,,,,,,,,,,,887,2.8(0.6),2.0(0.6),891,1.1(0.3),0.5(0.2)*,875,2.4(0.8),2.5(0.9)*,891,2.4(0.6),2.3(0.8),889,4.2(0.7),4.7(1.2),889,4.9(0.8),4.6(1.1),897,2.3(0.5),1.4(0.6),896,5.1(0.9),3.7(0.8)
전북,무주군,,,,,,,,,,,,,,,,,,,,,,,,,,,,872,4.9(0.9),3.4(0.9),873,7.6(1.2),4.8(1.2),871,4.5(0.7),3.0(0.8),876,5.7(1.0),5.3(1.3),845,4.7(0.8),3.4(1.0),846,3.8(0.9),4.3(1.2),849,2.7(0.6),2.1(0.7),870,3.9(0.7),3.4(1.1)
전북,부안군,,,,,,,,,,,,,,,,,,,,,,,,,,,,887,5.2(1.0),4.2(0.9),890,3.8(0.7),2.7(0.7),889,3.6(0.7),2.8(0.9),884,4.3(0.8),2.8(0.7),888,2.5(0.6),2.8(1.1),888,1.8(0.5),2.0(0.7)*,888,1.7(0.5),1.4(0.7)*,889,5.7(0.7),4.1(0.9)
전북,순창군,,,,,,,,,,,,,,,,,,,,,,,,,,,,868,1.5(0.5),0.9(0.4)*,881,2.7(0.9),2.8(1.4)*,869,1.4(0.6),1.8(1.2)*,874,0.9(0.3),0.5(0.2)*,883,1.2(0.4),2.2(1.2)*,873,2.2(0.5),1.1(0.4),876,2.5(0.6),1.7(0.6),877,3.8(0.9),3.4(1.3)
전북,완주군,,,,,,,,,,,,,,,,,,,,,,,,,,,,889,1.7(0.5),1.7(0.6)*,897,1.7(0.5),1.1(0.4)*,891,1.4(0.4),1.4(0.5)*,889,2.3(0.5),1.9(0.7),904,3.3(0.7),4.5(1.2),892,2.0(0.6),1.4(0.5)*,894,3.2(0.7),3.8(1.2),894,1.9(0.5),1.5(0.4)
전북,익산시,,,,,,,,,,,,,,,,,,,,,,,,,,,,897,4.1(0.7),3.5(0.6),900,3.9(0.5),3.3(0.5),899,2.0(0.6),1.3(0.4)*,898,1.8(0.4),1.3(0.3),900,1.4(0.3),1.2(0.4),900,4.1(0.9),4.1(0.8),900,2.6(0.4),2.5(0.6),902,4.4(0.6),4.6(0.8)
전북,임실군,,,,,,,,,,,,,,,,,,,,,,,,,,,,874,2.5(0.7),2.1(1.0)*,880,2.8(0.5),1.7(0.6),872,1.8(0.5),2.1(1.1)*,875,2.0(0.4),1.9(0.8),876,2.7(0.7),2.1(0.9),826,5.1(0.8),5.3(1.5),850,2.6(0.5),2.1(0.8),851,4.8(0.8),1.6(0.4)
전북,장수군,,,,,,,,,,,,,,,,,,,,,,,,,,,,871,3.4(0.6),1.8(0.5),868,2.5(0.6),1.5(0.5),823,3.4(0.7),1.5(0.3),856,2.2(0.5),1.4(0.5),848,3.8(0.6),3.6(1.0),869,3.5(0.7),2.3(0.7),867,3.9(0.9),4.6(1.4),873,3.3(0.7),3.6(1.7)
전북,전주시,,,,,,,,,,,,,,,,,,,,,,,,,,,,897,2.5(0.7),2.5(0.6)*,899,6.8(1.1),6.5(1.0),897,4.1(0.7),4.1(0.8),900,4.6(0.5),4.8(0.6),899,4.7(0.5),4.6(0.6),913,4.6(0.9),4.1(0.6),904,4.6(0.7),4.4(0.6),903,4.1(0.6),3.3(0.5)
전북,정읍시,,,,,,,,,,,,,,,,,,,,,,,,,,,,888,3.7(0.7),3.3(0.8),899,1.6(0.6),1.3(0.6)*,893,1.5(0.5),2.1(0.8)*,899,2.1(0.6),2.1(0.7)*,891,2.2(0.5),1.5(0.5),894,2.9(0.6),3.5(0.9),900,2.6(0.6),2.6(0.7),893,3.2(0.6),2.6(0.9)
전북,진안군,,,,,,,,,,,,,,,,,,,,,,,,,,,,872,3.4(0.6),1.4(0.4),884,4.9(0.8),4.3(1.5),871,2.6(0.6),2.6(1.1),870,3.1(0.7),1.6(0.7),870,5.1(0.8),4.0(1.7),871,4.9(0.9),3.5(1.3),872,5.5(0.9),2.8(0.7),871,7.2(1.3),6.5(2.3)
전남,강진군,,,,,,,,,,,,,,,,,,,,,,,,,,,,886,2.4(0.6),2.3(0.8),888,1.3(0.4),0.9(0.4)*,867,1.7(0.5),2.2(1.0)*,883,0.8(0.4),2.1(1.0)*,882,1.9(0.6),1.4(0.8)*,881,1.6(0.5),1.9(1.0)*,881,2.6(0.6),1.4(0.5),880,3.1(0.5),2.5(1.0)
전남,고흥군,,,,,,,,,,,,,,,,,,,,,,,,,,,,919,6.6(1.0),3.5(0.8),920,2.0(0.5),1.9(0.8)*,888,3.2(0.6),0.9(0.2),891,2.5(0.6),2.1(0.8),890,1.1(0.4),0.3(0.1)*,889,1.2(0.4),0.5(0.3)*,890,3.1(0.6),1.4(0.6),891,1.8(0.5),0.5(0.1)*
전남,곡성군,,,,,,,,,,,,,,,,,,,,,,,,,,,,883,4.3(0.8),3.5(1.0),876,3.8(0.7),2.5(0.9),870,3.1(0.8),3.4(1.3)*,876,2.8(0.6),2.3(1.1),879,2.7(0.7),4.0(1.3),864,2.2(0.6),2.0(0.9)*,868,1.9(0.5),1.5(0.6),872,2.1(0.5),2.5(1.1)
전남,광양시,,,,,,,,,,,,,,,,,,,,,,,,,,,,896,3.2(0.8),3.3(0.8)*,896,3.7(0.7),3.6(0.8),896,2.4(0.5),2.6(0.6),896,2.0(0.5),2.3(0.6),894,2.3(0.5),2.1(0.5),895,3.5(0.7),3.9(0.8),898,5.0(0.8),5.2(1.0),896,2.8(0.6),3.4(0.8)
전남,구례군,,,,,,,,,,,,,,,,,,,,,,,,,,,,876,0.7(0.4),0.6(0.5)**,892,0.9(0.3),0.4(0.1)*,873,1.0(0.4),1.4(0.8)*,877,0.1(0.1),0.1(0.1)**,876,0.6(0.3),0.5(0.4)*,868,4.1(0.6),2.8(1.0),860,5.0(0.8),3.8(1.1),871,2.7(0.5),1.7(0.7)
전남,나주시,,,,,,,,,,,,,,,,,,,,,,,,,,,,892,7.4(0.9),5.8(0.8),890,5.4(0.7),3.3(0.5),892,6.5(1.0),5.7(1.0),893,5.3(0.7),4.5(0.8),890,5.0(0.8),4.1(0.7),892,7.0(0.8),5.9(0.9),900,5.9(0.8),4.2(0.7),893,5.6(0.7),4.4(0.7)
전남,담양군,,,,,,,,,,,,,,,,,,,,,,,,,,,,893,3.6(0.6),2.2(0.6),880,4.0(0.7),2.9(0.7),887,2.1(0.6),1.9(0.7)*,885,1.3(0.5),1.1(0.4)*,893,2.5(0.7),1.4(0.4)*,891,2.4(0.5),1.4(0.4),889,1.5(0.4),1.5(0.7)*,894,2.1(0.5),2.1(0.7)
전남,목포시,,,,,,,,,,,,,,,,,,,,,,,,,,,,898,3.6(0.7),3.5(0.7),898,3.4(0.5),3.4(0.5),895,1.4(0.5),1.2(0.4)*,860,0.2(0.1),0.3(0.2)**,898,1.0(0.4),0.8(0.3)*,896,3.7(0.6),3.0(0.6),898,2.0(0.6),1.9(0.7)*,898,3.1(0.5),2.5(0.4)
전남,무안군,,,,,,,,,,,,,,,,,,,,,,,,,,,,891,2.1(0.6),2.4(0.8)*,893,2.4(0.5),1.8(0.5),889,0.9(0.3),0.5(0.2)*,891,1.9(0.6),1.5(0.6)*,891,2.0(0.5),1.8(0.6)*,891,1.7(0.5),2.3(0.8)*,891,4.1(1.0),4.5(1.1),891,3.1(0.7),2.5(0.7)
전남,보성군,,,,,,,,,,,,,,,,,,,,,,,,,,,,886,1.0(0.4),1.0(0.7)*,884,2.8(0.8),2.5(1.2)*,884,2.6(0.7),2.0(1.0)*,884,5.5(1.1),3.6(1.0),887,1.1(0.4),1.6(0.9)*,884,2.2(0.7),4.8(1.5)*,887,2.2(0.5),2.5(1.0),885,2.4(0.5),1.6(0.7)
전남,순천시,,,,,,,,,,,,,,,,,,,,,,,,,,,,898,1.3(0.5),1.1(0.4)*,898,2.4(0.5),2.4(0.5),890,3.8(0.7),3.6(0.7),901,2.3(0.5),1.8(0.4),898,2.0(0.4),2.2(0.6),899,3.2(0.8),2.5(0.5),899,2.9(0.7),3.1(0.8),898,4.8(0.8),3.8(0.8)
전남,신안군,,,,,,,,,,,,,,,,,,,,,,,,,,,,885,2.0(0.5),2.3(1.2)*,874,4.9(1.2),6.4(2.7),879,1.5(0.4),1.1(0.7)*,881,1.4(0.4),0.8(0.3)*,884,3.2(0.5),1.4(0.5),884,4.9(0.8),2.9(1.1),885,4.9(0.8),2.8(1.0),884,3.0(0.6),1.6(0.7)
전남,여수시,,,,,,,,,,,,,,,,,,,,,,,,,,,,912,1.6(0.5),1.6(0.5)*,899,1.6(0.4),1.3(0.2),896,2.1(0.8),2.5(0.9)*,898,1.8(0.3),2.3(0.5),895,0.9(0.4),1.3(0.5)*,898,1.4(0.4),1.9(0.6)*,899,2.0(0.4),1.9(0.6),898,4.3(0.9),3.8(0.8)
전남,영광군,,,,,,,,,,,,,,,,,,,,,,,,,,,,890,2.8(0.6),2.3(0.6),892,5.1(0.9),4.0(1.1),886,3.3(0.6),2.8(0.6),896,2.8(0.7),3.3(1.0),874,2.8(0.7),3.7(1.0)*,870,3.6(0.7),2.6(0.8),877,2.8(0.7),2.9(1.0)*,885,3.1(0.6),2.3(0.8)
전남,영암군,,,,,,,,,,,,,,,,,,,,,,,,,,,,898,1.9(0.8),2.4(1.1)*,904,4.1(0.7),4.1(1.0),886,5.3(0.9),4.6(1.0),880,1.6(0.5),1.0(0.6)*,887,6.5(1.0),5.0(1.1),887,2.4(0.6),1.5(0.6)*,876,2.2(0.6),2.5(0.9)*,888,4.1(0.8),4.9(1.4)
전남,완도군,,,,,,,,,,,,,,,,,,,,,,,,,,,,894,1.1(0.3),0.5(0.2)*,887,2.0(0.5),1.2(0.3),887,3.4(0.8),3.2(1.2),888,2.6(0.6),1.6(0.5),887,5.8(0.8),3.8(1.0),890,3.9(0.7),1.8(0.5),887,4.6(0.9),2.8(0.7),887,6.5(0.8),3.9(0.9)
전남,장성군,,,,,,,,,,,,,,,,,,,,,,,,,,,,880,3.5(0.7),3.1(0.9),877,4.7(0.7),3.4(0.8),879,4.3(0.8),3.5(1.0),881,2.3(0.6),2.6(0.8)*,884,1.8(0.5),1.8(0.6),880,6.6(1.3),5.6(1.3),868,3.6(0.8),4.6(1.4),882,3.0(0.6),3.2(1.1)
전남,장흥군,,,,,,,,,,,,,,,,,,,,,,,,,,,,882,6.0(1.0),5.0(1.5),870,6.0(1.1),5.1(1.7),877,2.3(0.5),1.7(0.6),882,1.8(0.6),1.6(0.7)*,882,3.3(0.5),1.7(0.6),882,4.4(0.7),3.2(0.9),884,4.5(0.7),2.9(1.0),882,4.0(0.7),5.0(1.7)
전남,진도군,,,,,,,,,,,,,,,,,,,,,,,,,,,,874,4.1(0.7),1.6(0.3),883,3.7(0.7),2.4(0.6),877,3.6(0.7),2.5(0.8),878,2.5(0.6),1.3(0.3),878,2.4(0.7),2.0(0.7)*,878,4.0(0.7),2.5(0.7),878,2.9(0.8),3.6(1.4)*,878,2.2(0.5),1.0(0.3)
